game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
10,5,2,37 12,cpp-alphabeta-d6,tactical,1,55
11,5,2,37 12,tactical,cpp-alphabeta-d6,-1,48
12,6,2,65 25,cpp-alphabeta-d6,tactical,1,51
13,6,2,65 25,tactical,cpp-alphabeta-d6,-1,56
14,7,2,10 9,cpp-alphabeta-d6,tactical,1,55
15,7,2,10 9,tactical,cpp-alphabeta-d6,-1,54
16,8,2,4 41,cpp-alphabeta-d6,tactical,1,51
17,8,2,4 41,tactical,cpp-alphabeta-d6,-1,56
18,9,2,79 66,cpp-alphabeta-d6,tactical,1,53
19,9,2,79 66,tactical,cpp-alphabeta-d6,-1,56
0,0,2,31 42,cpp-alphabeta-d6,threat-block,0,46
1,0,2,31 42,threat-block,cpp-alphabeta-d6,-1,36
2,1,2,65 18,cpp-alphabeta-d6,threat-block,1,49
3,1,2,65 18,threat-block,cpp-alphabeta-d6,-1,36
4,2,2,35 73,cpp-alphabeta-d6,threat-block,1,43
5,2,2,35 73,threat-block,cpp-alphabeta-d6,0,50
6,3,2,23 47,cpp-alphabeta-d6,threat-block,1,41
7,3,2,23 47,threat-block,cpp-alphabeta-d6,-1,44
8,4,2,78 55,cpp-alphabeta-d6,threat-block,0,38
9,4,2,78 55,threat-block,cpp-alphabeta-d6,-1,34
10,5,2,34 71,cpp-alphabeta-d6,threat-block,1,43
11,5,2,34 71,threat-block,cpp-alphabeta-d6,-1,38
12,6,2,45 1,cpp-alphabeta-d6,threat-block,1,45
13,6,2,45 1,threat-block,cpp-alphabeta-d6,-1,36
14,7,2,42 54,cpp-alphabeta-d6,threat-block,1,43
15,7,2,42 54,threat-block,cpp-alphabeta-d6,-1,50
16,8,2,11 22,cpp-alphabeta-d6,threat-block,1,37
17,8,2,11 22,threat-block,cpp-alphabeta-d6,-1,44
18,9,2,17 72,cpp-alphabeta-d6,threat-block,1,35
19,9,2,17 72,threat-block,cpp-alphabeta-d6,-1,58
0,0,2,39 28,cpp-alphabeta-d6,openspiel-mcts,1,37
1,0,2,39 28,openspiel-mcts,cpp-alphabeta-d6,-1,48
2,1,2,74 18,cpp-alphabeta-d6,openspiel-mcts,1,35
3,1,2,74 18,openspiel-mcts,cpp-alphabeta-d6,-1,46
4,2,2,45 1,cpp-alphabeta-d6,openspiel-mcts,-1,56
5,2,2,45 1,openspiel-mcts,cpp-alphabeta-d6,-1,54
6,3,2,54 1,cpp-alphabeta-d6,openspiel-mcts,1,45
7,3,2,54 1,openspiel-mcts,cpp-alphabeta-d6,-1,44
8,4,2,21 27,cpp-alphabeta-d6,openspiel-mcts,1,51
9,4,2,21 27,openspiel-mcts,cpp-alphabeta-d6,-1,52
10,5,2,77 46,cpp-alphabeta-d6,openspiel-mcts,1,47
