game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
17,8,2,67 40,cpp-alphabeta-d4,cpp-alphabeta-d6,1,53
18,9,2,34 67,cpp-alphabeta-d6,cpp-alphabeta-d4,1,57
19,9,2,34 67,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,64
0,0,2,39 30,cpp-alphabeta-d6,tactical,1,53
1,0,2,39 30,tactical,cpp-alphabeta-d6,-1,56
2,1,2,16 70,cpp-alphabeta-d6,tactical,-1,46
3,1,2,16 70,tactical,cpp-alphabeta-d6,-1,56
4,2,2,51 62,cpp-alphabeta-d6,tactical,1,57
5,2,2,51 62,tactical,cpp-alphabeta-d6,1,55
6,3,2,18 8,cpp-alphabeta-d6,tactical,1,49
7,3,2,18 8,tactical,cpp-alphabeta-d6,-1,60
8,4,2,19 10,cpp-alphabeta-d6,tactical,1,57
9,4,2,19 10,tactical,cpp-alphabeta-d6,0,55
10,5,2,44 76,cpp-alphabeta-d6,tactical,1,49
11,5,2,44 76,tactical,cpp-alphabeta-d6,0,56
12,6,2,78 58,cpp-alphabeta-d6,tactical,1,55
13,6,2,78 58,tactical,cpp-alphabeta-d6,-1,56
14,7,2,27 0,cpp-alphabeta-d6,tactical,0,65
15,7,2,27 0,tactical,cpp-alphabeta-d6,-1,64
16,8,2,32 46,cpp-alphabeta-d6,tactical,1,53
17,8,2,32 46,tactical,cpp-alphabeta-d6,-1,46
18,9,2,38 21,cpp-alphabeta-d6,tactical,0,57
19,9,2,38 21,tactical,cpp-alphabeta-d6,-1,46
0,0,2,41 45,cpp-alphabeta-d6,threat-block,1,45
1,0,2,41 45,threat-block,cpp-alphabeta-d6,-1,50
2,1,2,60 54,cpp-alphabeta-d6,threat-block,1,37
3,1,2,60 54,threat-block,cpp-alphabeta-d6,-1,48
4,2,2,5 45,cpp-alphabeta-d6,threat-block,1,39
5,2,2,5 45,threat-block,cpp-alphabeta-d6,-1,38
6,3,2,28 9,cpp-alphabeta-d6,threat-block,1,45
7,3,2,28 9,threat-block,cpp-alphabeta-d6,-1,46
8,4,2,54 1,cpp-alphabeta-d6,threat-block,1,45
