game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
27,13,2,55 13,utttai-128,ckpt-iter4530-cb04e705-s2000,1,47
28,14,2,32 51,ckpt-iter4530-cb04e705-s2000,utttai-128,0,50
29,14,2,32 51,utttai-128,ckpt-iter4530-cb04e705-s2000,0,57
30,15,2,2 26,ckpt-iter4530-cb04e705-s2000,utttai-128,0,46
31,15,2,2 26,utttai-128,ckpt-iter4530-cb04e705-s2000,0,55
32,16,2,46 17,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,50
33,16,2,46 17,utttai-128,ckpt-iter4530-cb04e705-s2000,0,50
34,17,2,15 62,ckpt-iter4530-cb04e705-s2000,utttai-128,0,49
35,17,2,15 62,utttai-128,ckpt-iter4530-cb04e705-s2000,0,47
36,18,2,55 16,ckpt-iter4530-cb04e705-s2000,utttai-128,1,53
37,18,2,55 16,utttai-128,ckpt-iter4530-cb04e705-s2000,0,45
38,19,2,65 20,ckpt-iter4530-cb04e705-s2000,utttai-128,1,49
39,19,2,65 20,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,56
40,20,2,65 26,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,52
41,20,2,65 26,utttai-128,ckpt-iter4530-cb04e705-s2000,0,56
42,21,2,16 65,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,54
43,21,2,16 65,utttai-128,ckpt-iter4530-cb04e705-s2000,0,47
44,22,2,5 49,ckpt-iter4530-cb04e705-s2000,utttai-128,0,47
45,22,2,5 49,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,52
46,23,2,39 35,ckpt-iter4530-cb04e705-s2000,utttai-128,0,62
47,23,2,39 35,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,54
48,24,2,17 78,ckpt-iter4530-cb04e705-s2000,utttai-128,1,47
49,24,2,17 78,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,38
50,25,2,22 42,ckpt-iter4530-cb04e705-s2000,utttai-128,0,45
51,25,2,22 42,utttai-128,ckpt-iter4530-cb04e705-s2000,0,55
52,26,2,28 16,ckpt-iter4530-cb04e705-s2000,utttai-128,0,56
53,26,2,28 16,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,46
54,27,2,13 44,ckpt-iter4530-cb04e705-s2000,utttai-128,1,39
55,27,2,13 44,utttai-128,ckpt-iter4530-cb04e705-s2000,0,50
56,28,2,6 55,ckpt-iter4530-cb04e705-s2000,utttai-128,1,55
57,28,2,6 55,utttai-128,ckpt-iter4530-cb04e705-s2000,0,53
58,29,2,31 36,ckpt-iter4530-cb04e705-s2000,utttai-128,0,48
59,29,2,31 36,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,54
60,30,2,58 39,ckpt-iter4530-cb04e705-s2000,utttai-128,1,53
61,30,2,58 39,utttai-128,ckpt-iter4530-cb04e705-s2000,1,47
62,31,2,42 58,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,50
63,31,2,42 58,utttai-128,ckpt-iter4530-cb04e705-s2000,1,59
64,32,2,48 32,ckpt-iter4530-cb04e705-s2000,utttai-128,0,53
65,32,2,48 32,utttai-128,ckpt-iter4530-cb04e705-s2000,0,55
66,33,2,37 11,ckpt-iter4530-cb04e705-s2000,utttai-128,1,45
67,33,2,37 11,utttai-128,ckpt-iter4530-cb04e705-s2000,0,46
68,34,2,1 10,ckpt-iter4530-cb04e705-s2000,utttai-128,1,49
69,34,2,1 10,utttai-128,ckpt-iter4530-cb04e705-s2000,1,55
70,35,2,34 68,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,58
71,35,2,34 68,utttai-128,ckpt-iter4530-cb04e705-s2000,0,49
72,36,2,37 12,ckpt-iter4530-cb04e705-s2000,utttai-128,0,62
73,36,2,37 12,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,60
74,37,2,37 13,ckpt-iter4530-cb04e705-s2000,utttai-128,1,53
75,37,2,37 13,utttai-128,ckpt-iter4530-cb04e705-s2000,0,58
76,38,2,78 56,ckpt-iter4530-cb04e705-s2000,utttai-128,1,55
77,38,2,78 56,utttai-128,ckpt-iter4530-cb04e705-s2000,0,52
78,39,2,44 79,ckpt-iter4530-cb04e705-s2000,utttai-128,0,48
79,39,2,44 79,utttai-128,ckpt-iter4530-cb04e705-s2000,0,51
80,40,2,55 11,ckpt-iter4530-cb04e705-s2000,utttai-128,1,43
81,40,2,55 11,utttai-128,ckpt-iter4530-cb04e705-s2000,0,52
82,41,2,52 71,ckpt-iter4530-cb04e705-s2000,utttai-128,1,55
83,41,2,52 71,utttai-128,ckpt-iter4530-cb04e705-s2000,0,50
84,42,2,54 2,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,50
85,42,2,54 2,utttai-128,ckpt-iter4530-cb04e705-s2000,0,54
86,43,2,51 56,ckpt-iter4530-cb04e705-s2000,utttai-128,0,53
87,43,2,51 56,utttai-128,ckpt-iter4530-cb04e705-s2000,-1,50
88,44,2,4 38,ckpt-iter4530-cb04e705-s2000,utttai-128,1,49
89,44,2,4 38,utttai-128,ckpt-iter4530-cb04e705-s2000,0,51
90,45,2,10 13,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,54
91,45,2,10 13,utttai-128,ckpt-iter4530-cb04e705-s2000,0,57
92,46,2,8 72,ckpt-iter4530-cb04e705-s2000,utttai-128,0,52
93,46,2,8 72,utttai-128,ckpt-iter4530-cb04e705-s2000,0,51
94,47,2,41 46,ckpt-iter4530-cb04e705-s2000,utttai-128,-1,58
95,47,2,41 46,utttai-128,ckpt-iter4530-cb04e705-s2000,0,46
96,48,2,69 55,ckpt-iter4530-cb04e705-s2000,utttai-128,1,51
97,48,2,69 55,utttai-128,ckpt-iter4530-cb04e705-s2000,1,49
98,49,2,41 47,ckpt-iter4530-cb04e705-s2000,utttai-128,1,47
99,49,2,41 47,utttai-128,ckpt-iter4530-cb04e705-s2000,0,52
